datetime,subcatchment_S35_Bifenthrin,bif_sum,date,year,month,day
2012-10-01,0.0,0.0,2012-10-01,2012,10,1
2012-10-02,0.0,0.0,2012-10-02,2012,10,2
2012-10-03,0.0,0.0,2012-10-03,2012,10,3
2012-10-04,0.0,0.0,2012-10-04,2012,10,4
2012-10-05,0.0,0.0,2012-10-05,2012,10,5
2012-10-06,0.0,0.0,2012-10-06,2012,10,6
2012-10-07,0.0,0.0,2012-10-07,2012,10,7
2012-10-08,0.0,0.0,2012-10-08,2012,10,8
2012-10-09,0.0,0.0,2012-10-09,2012,10,9
2012-10-10,0.0,0.0,2012-10-10,2012,10,10
2012-10-11,0.0,0.0,2012-10-11,2012,10,11
2012-10-12,0.0,0.0,2012-10-12,2012,10,12
2012-10-13,0.0,0.0,2012-10-13,2012,10,13
2012-10-14,0.0,0.0,2012-10-14,2012,10,14
2012-10-15,0.0,0.0,2012-10-15,2012,10,15
2012-10-16,0.0,0.0,2012-10-16,2012,10,16
2012-10-17,0.0,0.0,2012-10-17,2012,10,17
2012-10-18,0.0,0.0,2012-10-18,2012,10,18
2012-10-19,0.0,0.0,2012-10-19,2012,10,19
2012-10-20,0.0,0.0,2012-10-20,2012,10,20
2012-10-21,0.0,0.0,2012-10-21,2012,10,21
2012-10-22,21.774134675402063,21.774134675402063,2012-10-22,2012,10,22
2012-10-23,1.2256572238477677e-06,1.2256572238477677e-06,2012-10-23,2012,10,23
2012-10-24,0.0,0.0,2012-10-24,2012,10,24
2012-10-25,0.0,0.0,2012-10-25,2012,10,25
2012-10-26,0.0,0.0,2012-10-26,2012,10,26
2012-10-27,0.0,0.0,2012-10-27,2012,10,27
2012-10-28,0.0,0.0,2012-10-28,2012,10,28
2012-10-29,0.0,0.0,2012-10-29,2012,10,29
2012-10-30,0.0,0.0,2012-10-30,2012,10,30
2012-10-31,0.0,0.0,2012-10-31,2012,10,31
2012-11-01,0.2963104090198778,0.2963104090198778,2012-11-01,2012,11,1
2012-11-02,0.0,0.0,2012-11-02,2012,11,2
2012-11-03,0.0,0.0,2012-11-03,2012,11,3
2012-11-04,0.0,0.0,2012-11-04,2012,11,4
2012-11-05,0.0,0.0,2012-11-05,2012,11,5
2012-11-06,0.0,0.0,2012-11-06,2012,11,6
2012-11-07,0.0,0.0,2012-11-07,2012,11,7
2012-11-08,0.3010205989197097,0.3010205989197097,2012-11-08,2012,11,8
2012-11-09,0.0,0.0,2012-11-09,2012,11,9
2012-11-10,0.0,0.0,2012-11-10,2012,11,10
2012-11-11,0.0,0.0,2012-11-11,2012,11,11
2012-11-12,0.0,0.0,2012-11-12,2012,11,12
2012-11-13,0.0,0.0,2012-11-13,2012,11,13
2012-11-14,0.0,0.0,2012-11-14,2012,11,14
2012-11-15,0.0,0.0,2012-11-15,2012,11,15
2012-11-16,0.12402427386068143,0.12402427386068143,2012-11-16,2012,11,16
2012-11-17,0.8293548106691276,0.8293548106691276,2012-11-17,2012,11,17
2012-11-18,1.4922083372331933e-08,1.4922083372331933e-08,2012-11-18,2012,11,18
2012-11-19,0.0,0.0,2012-11-19,2012,11,19
2012-11-20,0.0,0.0,2012-11-20,2012,11,20
2012-11-21,1.9073977536468401e-10,1.9073977536468401e-10,2012-11-21,2012,11,21
2012-11-22,0.0,0.0,2012-11-22,2012,11,22
2012-11-23,0.0,0.0,2012-11-23,2012,11,23
2012-11-24,0.0,0.0,2012-11-24,2012,11,24
2012-11-25,0.0,0.0,2012-11-25,2012,11,25
2012-11-26,0.0,0.0,2012-11-26,2012,11,26
2012-11-27,0.0,0.0,2012-11-27,2012,11,27
2012-11-28,0.6038140412254143,0.6038140412254143,2012-11-28,2012,11,28
2012-11-29,0.0016236688891596094,0.0016236688891596094,2012-11-29,2012,11,29
2012-11-30,4.085055416581402e-06,4.085055416581402e-06,2012-11-30,2012,11,30
2012-12-01,4.0529320902886233e-17,4.0529320902886233e-17,2012-12-01,2012,12,1
2012-12-02,5.895611952304885e-25,5.895611952304885e-25,2012-12-02,2012,12,2
2012-12-03,5.396792461150211e-37,5.396792461150211e-37,2012-12-03,2012,12,3
2012-12-04,2.462129474829992e-37,2.462129474829992e-37,2012-12-04,2012,12,4
2012-12-05,3.6486206018689725e-39,3.6486206018689725e-39,2012-12-05,2012,12,5
2012-12-06,3.25246208662976e-45,3.25246208662976e-45,2012-12-06,2012,12,6
2012-12-07,0.0,0.0,2012-12-07,2012,12,7
2012-12-08,0.0,0.0,2012-12-08,2012,12,8
2012-12-09,0.0,0.0,2012-12-09,2012,12,9
2012-12-10,0.0,0.0,2012-12-10,2012,12,10
2012-12-11,0.0,0.0,2012-12-11,2012,12,11
2012-12-12,0.0,0.0,2012-12-12,2012,12,12
2012-12-13,0.0,0.0,2012-12-13,2012,12,13
2012-12-14,0.0,0.0,2012-12-14,2012,12,14
2012-12-15,0.2626188126102517,0.2626188126102517,2012-12-15,2012,12,15
2012-12-16,0.0,0.0,2012-12-16,2012,12,16
2012-12-17,0.08690577358395071,0.08690577358395071,2012-12-17,2012,12,17
2012-12-18,5.644431953878539e-07,5.644431953878539e-07,2012-12-18,2012,12,18
2012-12-19,0.0,0.0,2012-12-19,2012,12,19
2012-12-20,0.0,0.0,2012-12-20,2012,12,20
2012-12-21,5.56805229185822e-08,5.56805229185822e-08,2012-12-21,2012,12,21
2012-12-22,4.453355116227143e-12,4.453355116227143e-12,2012-12-22,2012,12,22
2012-12-23,1.6918604087899524e-18,1.6918604087899524e-18,2012-12-23,2012,12,23
2012-12-24,0.0,0.0,2012-12-24,2012,12,24
2012-12-25,1.130142566867236e-26,1.130142566867236e-26,2012-12-25,2012,12,25
2012-12-26,3.766246912946595e-32,3.766246912946595e-32,2012-12-26,2012,12,26
2012-12-27,0.0,0.0,2012-12-27,2012,12,27
2012-12-28,0.0,0.0,2012-12-28,2012,12,28
2012-12-29,0.0,0.0,2012-12-29,2012,12,29
2012-12-30,0.0,0.0,2012-12-30,2012,12,30
2012-12-31,0.0,0.0,2012-12-31,2012,12,31
2013-01-01,0.0,0.0,2013-01-01,2013,1,1
2013-01-02,0.0,0.0,2013-01-02,2013,1,2
2013-01-03,0.0,0.0,2013-01-03,2013,1,3
2013-01-04,0.0,0.0,2013-01-04,2013,1,4
2013-01-05,0.05672996350950632,0.05672996350950632,2013-01-05,2013,1,5
2013-01-06,0.21360975599272325,0.21360975599272325,2013-01-06,2013,1,6
2013-01-07,0.0,0.0,2013-01-07,2013,1,7
2013-01-08,0.0,0.0,2013-01-08,2013,1,8
2013-01-09,4.737943500778214e-06,4.737943500778214e-06,2013-01-09,2013,1,9
2013-01-10,0.0,0.0,2013-01-10,2013,1,10
2013-01-11,0.0,0.0,2013-01-11,2013,1,11
2013-01-12,0.0,0.0,2013-01-12,2013,1,12
2013-01-13,0.0,0.0,2013-01-13,2013,1,13
2013-01-14,0.0,0.0,2013-01-14,2013,1,14
2013-01-15,0.0,0.0,2013-01-15,2013,1,15
2013-01-16,0.0,0.0,2013-01-16,2013,1,16
2013-01-17,0.0,0.0,2013-01-17,2013,1,17
2013-01-18,0.0,0.0,2013-01-18,2013,1,18
2013-01-19,0.0,0.0,2013-01-19,2013,1,19
2013-01-20,0.0,0.0,2013-01-20,2013,1,20
2013-01-21,0.0,0.0,2013-01-21,2013,1,21
2013-01-22,0.0,0.0,2013-01-22,2013,1,22
2013-01-23,0.0,0.0,2013-01-23,2013,1,23
2013-01-24,0.038670209342195117,0.038670209342195117,2013-01-24,2013,1,24
2013-01-25,0.0,0.0,2013-01-25,2013,1,25
2013-01-26,0.0,0.0,2013-01-26,2013,1,26
2013-01-27,0.0,0.0,2013-01-27,2013,1,27
2013-01-28,0.0,0.0,2013-01-28,2013,1,28
2013-01-29,0.0,0.0,2013-01-29,2013,1,29
2013-01-30,0.0,0.0,2013-01-30,2013,1,30
2013-01-31,0.0,0.0,2013-01-31,2013,1,31
2013-02-01,0.0,0.0,2013-02-01,2013,2,1
2013-02-02,0.0,0.0,2013-02-02,2013,2,2
2013-02-03,0.0,0.0,2013-02-03,2013,2,3
2013-02-04,0.0,0.0,2013-02-04,2013,2,4
2013-02-05,0.0,0.0,2013-02-05,2013,2,5
2013-02-06,0.0,0.0,2013-02-06,2013,2,6
2013-02-07,0.0,0.0,2013-02-07,2013,2,7
2013-02-08,0.0,0.0,2013-02-08,2013,2,8
2013-02-09,0.0,0.0,2013-02-09,2013,2,9
2013-02-10,0.0,0.0,2013-02-10,2013,2,10
2013-02-11,0.0,0.0,2013-02-11,2013,2,11
2013-02-12,0.0,0.0,2013-02-12,2013,2,12
2013-02-13,0.0,0.0,2013-02-13,2013,2,13
2013-02-14,0.0,0.0,2013-02-14,2013,2,14
2013-02-15,0.0,0.0,2013-02-15,2013,2,15
2013-02-16,0.0,0.0,2013-02-16,2013,2,16
2013-02-17,0.0,0.0,2013-02-17,2013,2,17
2013-02-18,0.0,0.0,2013-02-18,2013,2,18
2013-02-19,1.2852056015148867,1.2852056015148867,2013-02-19,2013,2,19
2013-02-20,0.0,0.0,2013-02-20,2013,2,20
2013-02-21,0.0,0.0,2013-02-21,2013,2,21
2013-02-22,0.0,0.0,2013-02-22,2013,2,22
2013-02-23,0.0,0.0,2013-02-23,2013,2,23
2013-02-24,0.0,0.0,2013-02-24,2013,2,24
2013-02-25,0.0,0.0,2013-02-25,2013,2,25
2013-02-26,0.0,0.0,2013-02-26,2013,2,26
2013-02-27,0.0,0.0,2013-02-27,2013,2,27
2013-02-28,0.0,0.0,2013-02-28,2013,2,28
2013-03-01,0.0,0.0,2013-03-01,2013,3,1
2013-03-02,0.0,0.0,2013-03-02,2013,3,2
2013-03-03,0.0,0.0,2013-03-03,2013,3,3
2013-03-04,0.0,0.0,2013-03-04,2013,3,4
2013-03-05,0.0,0.0,2013-03-05,2013,3,5
2013-03-06,0.8520434077189352,0.8520434077189352,2013-03-06,2013,3,6
2013-03-07,0.0,0.0,2013-03-07,2013,3,7
2013-03-08,0.0,0.0,2013-03-08,2013,3,8
2013-03-09,0.0,0.0,2013-03-09,2013,3,9
2013-03-10,0.0,0.0,2013-03-10,2013,3,10
2013-03-11,0.0,0.0,2013-03-11,2013,3,11
2013-03-12,0.0,0.0,2013-03-12,2013,3,12
2013-03-13,0.0,0.0,2013-03-13,2013,3,13
2013-03-14,0.0,0.0,2013-03-14,2013,3,14
2013-03-15,0.0,0.0,2013-03-15,2013,3,15
2013-03-16,0.0,0.0,2013-03-16,2013,3,16
2013-03-17,0.0,0.0,2013-03-17,2013,3,17
2013-03-18,0.0,0.0,2013-03-18,2013,3,18
2013-03-19,0.41693934610302524,0.41693934610302524,2013-03-19,2013,3,19
2013-03-20,0.7423886830985461,0.7423886830985461,2013-03-20,2013,3,20
2013-03-21,0.0,0.0,2013-03-21,2013,3,21
2013-03-22,0.0,0.0,2013-03-22,2013,3,22
2013-03-23,0.0,0.0,2013-03-23,2013,3,23
2013-03-24,0.0,0.0,2013-03-24,2013,3,24
2013-03-25,0.0,0.0,2013-03-25,2013,3,25
2013-03-26,0.0,0.0,2013-03-26,2013,3,26
2013-03-27,0.0,0.0,2013-03-27,2013,3,27
2013-03-28,0.0,0.0,2013-03-28,2013,3,28
2013-03-29,0.0,0.0,2013-03-29,2013,3,29
2013-03-30,0.0,0.0,2013-03-30,2013,3,30
2013-03-31,1.1981185062443058,1.1981185062443058,2013-03-31,2013,3,31
2013-04-01,1.8096600087955016e-08,1.8096600087955016e-08,2013-04-01,2013,4,1
2013-04-02,0.0,0.0,2013-04-02,2013,4,2
2013-04-03,0.0,0.0,2013-04-03,2013,4,3
2013-04-04,4.815128383652616e-09,4.815128383652616e-09,2013-04-04,2013,4,4
2013-04-05,0.0,0.0,2013-04-05,2013,4,5
2013-04-06,0.0,0.0,2013-04-06,2013,4,6
2013-04-07,0.0,0.0,2013-04-07,2013,4,7
2013-04-08,0.0,0.0,2013-04-08,2013,4,8
2013-04-09,0.0,0.0,2013-04-09,2013,4,9
2013-04-10,0.0,0.0,2013-04-10,2013,4,10
2013-04-11,0.0,0.0,2013-04-11,2013,4,11
2013-04-12,0.0,0.0,2013-04-12,2013,4,12
2013-04-13,0.0,0.0,2013-04-13,2013,4,13
2013-04-14,0.0,0.0,2013-04-14,2013,4,14
2013-04-15,0.0,0.0,2013-04-15,2013,4,15
2013-04-16,0.0,0.0,2013-04-16,2013,4,16
2013-04-17,0.0,0.0,2013-04-17,2013,4,17
2013-04-18,0.0,0.0,2013-04-18,2013,4,18
2013-04-19,0.0,0.0,2013-04-19,2013,4,19
2013-04-20,0.0,0.0,2013-04-20,2013,4,20
2013-04-21,0.0,0.0,2013-04-21,2013,4,21
2013-04-22,0.0,0.0,2013-04-22,2013,4,22
2013-04-23,0.0,0.0,2013-04-23,2013,4,23
2013-04-24,0.0,0.0,2013-04-24,2013,4,24
2013-04-25,0.0,0.0,2013-04-25,2013,4,25
2013-04-26,0.0,0.0,2013-04-26,2013,4,26
2013-04-27,0.0,0.0,2013-04-27,2013,4,27
2013-04-28,0.0,0.0,2013-04-28,2013,4,28
2013-04-29,0.0,0.0,2013-04-29,2013,4,29
2013-04-30,0.0,0.0,2013-04-30,2013,4,30
2013-05-01,0.0,0.0,2013-05-01,2013,5,1
2013-05-02,0.0,0.0,2013-05-02,2013,5,2
2013-05-03,0.0,0.0,2013-05-03,2013,5,3
2013-05-04,0.0,0.0,2013-05-04,2013,5,4
2013-05-05,0.0,0.0,2013-05-05,2013,5,5
2013-05-06,0.0,0.0,2013-05-06,2013,5,6
2013-05-07,0.0,0.0,2013-05-07,2013,5,7
2013-05-08,0.0,0.0,2013-05-08,2013,5,8
2013-05-09,0.0,0.0,2013-05-09,2013,5,9
2013-05-10,0.0,0.0,2013-05-10,2013,5,10
2013-05-11,0.0,0.0,2013-05-11,2013,5,11
2013-05-12,0.0,0.0,2013-05-12,2013,5,12
2013-05-13,0.0,0.0,2013-05-13,2013,5,13
2013-05-14,0.0,0.0,2013-05-14,2013,5,14
2013-05-15,0.0,0.0,2013-05-15,2013,5,15
2013-05-16,0.0,0.0,2013-05-16,2013,5,16
2013-05-17,0.0,0.0,2013-05-17,2013,5,17
2013-05-18,0.0,0.0,2013-05-18,2013,5,18
2013-05-19,0.0,0.0,2013-05-19,2013,5,19
2013-05-20,0.0,0.0,2013-05-20,2013,5,20
2013-05-21,0.0,0.0,2013-05-21,2013,5,21
2013-05-22,0.0,0.0,2013-05-22,2013,5,22
2013-05-23,0.0,0.0,2013-05-23,2013,5,23
2013-05-24,0.0,0.0,2013-05-24,2013,5,24
2013-05-25,0.0,0.0,2013-05-25,2013,5,25
2013-05-26,0.0,0.0,2013-05-26,2013,5,26
2013-05-27,0.0,0.0,2013-05-27,2013,5,27
2013-05-28,0.0,0.0,2013-05-28,2013,5,28
2013-05-29,0.0,0.0,2013-05-29,2013,5,29
2013-05-30,0.0,0.0,2013-05-30,2013,5,30
2013-05-31,0.0,0.0,2013-05-31,2013,5,31
2013-06-01,0.0,0.0,2013-06-01,2013,6,1
2013-06-02,0.0,0.0,2013-06-02,2013,6,2
2013-06-03,0.0,0.0,2013-06-03,2013,6,3
2013-06-04,0.0,0.0,2013-06-04,2013,6,4
2013-06-05,0.0,0.0,2013-06-05,2013,6,5
2013-06-06,0.0,0.0,2013-06-06,2013,6,6
2013-06-07,0.0,0.0,2013-06-07,2013,6,7
2013-06-08,0.0,0.0,2013-06-08,2013,6,8
2013-06-09,0.0,0.0,2013-06-09,2013,6,9
2013-06-10,0.0,0.0,2013-06-10,2013,6,10
2013-06-11,0.0,0.0,2013-06-11,2013,6,11
2013-06-12,0.0,0.0,2013-06-12,2013,6,12
2013-06-13,0.0,0.0,2013-06-13,2013,6,13
2013-06-14,0.0,0.0,2013-06-14,2013,6,14
2013-06-15,0.0,0.0,2013-06-15,2013,6,15
2013-06-16,0.0,0.0,2013-06-16,2013,6,16
2013-06-17,0.0,0.0,2013-06-17,2013,6,17
2013-06-18,0.0,0.0,2013-06-18,2013,6,18
2013-06-19,0.0,0.0,2013-06-19,2013,6,19
2013-06-20,0.0,0.0,2013-06-20,2013,6,20
2013-06-21,0.0,0.0,2013-06-21,2013,6,21
2013-06-22,0.0,0.0,2013-06-22,2013,6,22
2013-06-23,0.0,0.0,2013-06-23,2013,6,23
2013-06-24,0.0,0.0,2013-06-24,2013,6,24
2013-06-25,3.085472908542997,3.085472908542997,2013-06-25,2013,6,25
2013-06-26,0.0,0.0,2013-06-26,2013,6,26
2013-06-27,0.0,0.0,2013-06-27,2013,6,27
2013-06-28,0.0,0.0,2013-06-28,2013,6,28
2013-06-29,0.0,0.0,2013-06-29,2013,6,29
2013-06-30,0.0,0.0,2013-06-30,2013,6,30
2013-07-01,0.0,0.0,2013-07-01,2013,7,1
2013-07-02,0.0,0.0,2013-07-02,2013,7,2
2013-07-03,0.0,0.0,2013-07-03,2013,7,3
2013-07-04,0.0,0.0,2013-07-04,2013,7,4
2013-07-05,0.0,0.0,2013-07-05,2013,7,5
2013-07-06,0.0,0.0,2013-07-06,2013,7,6
2013-07-07,0.0,0.0,2013-07-07,2013,7,7
2013-07-08,0.0,0.0,2013-07-08,2013,7,8
2013-07-09,0.0,0.0,2013-07-09,2013,7,9
2013-07-10,0.0,0.0,2013-07-10,2013,7,10
2013-07-11,0.0,0.0,2013-07-11,2013,7,11
2013-07-12,0.0,0.0,2013-07-12,2013,7,12
2013-07-13,0.0,0.0,2013-07-13,2013,7,13
2013-07-14,0.0,0.0,2013-07-14,2013,7,14
2013-07-15,0.0,0.0,2013-07-15,2013,7,15
2013-07-16,0.0,0.0,2013-07-16,2013,7,16
2013-07-17,0.0,0.0,2013-07-17,2013,7,17
2013-07-18,0.0,0.0,2013-07-18,2013,7,18
2013-07-19,0.0,0.0,2013-07-19,2013,7,19
2013-07-20,0.0,0.0,2013-07-20,2013,7,20
2013-07-21,0.0,0.0,2013-07-21,2013,7,21
2013-07-22,0.0,0.0,2013-07-22,2013,7,22
2013-07-23,0.0,0.0,2013-07-23,2013,7,23
2013-07-24,0.0,0.0,2013-07-24,2013,7,24
2013-07-25,0.0,0.0,2013-07-25,2013,7,25
2013-07-26,0.0,0.0,2013-07-26,2013,7,26
2013-07-27,0.0,0.0,2013-07-27,2013,7,27
2013-07-28,0.0,0.0,2013-07-28,2013,7,28
2013-07-29,0.0,0.0,2013-07-29,2013,7,29
2013-07-30,0.0,0.0,2013-07-30,2013,7,30
2013-07-31,0.0,0.0,2013-07-31,2013,7,31
2013-08-01,0.0,0.0,2013-08-01,2013,8,1
2013-08-02,0.0,0.0,2013-08-02,2013,8,2
2013-08-03,0.0,0.0,2013-08-03,2013,8,3
2013-08-04,0.0,0.0,2013-08-04,2013,8,4
2013-08-05,0.0,0.0,2013-08-05,2013,8,5
2013-08-06,0.0,0.0,2013-08-06,2013,8,6
2013-08-07,0.0,0.0,2013-08-07,2013,8,7
2013-08-08,0.0,0.0,2013-08-08,2013,8,8
2013-08-09,0.0,0.0,2013-08-09,2013,8,9
2013-08-10,0.0,0.0,2013-08-10,2013,8,10
2013-08-11,0.0,0.0,2013-08-11,2013,8,11
2013-08-12,0.0,0.0,2013-08-12,2013,8,12
2013-08-13,0.0,0.0,2013-08-13,2013,8,13
2013-08-14,0.0,0.0,2013-08-14,2013,8,14
2013-08-15,0.0,0.0,2013-08-15,2013,8,15
2013-08-16,0.0,0.0,2013-08-16,2013,8,16
2013-08-17,0.0,0.0,2013-08-17,2013,8,17
2013-08-18,0.0,0.0,2013-08-18,2013,8,18
2013-08-19,0.0,0.0,2013-08-19,2013,8,19
2013-08-20,0.0,0.0,2013-08-20,2013,8,20
2013-08-21,0.0,0.0,2013-08-21,2013,8,21
2013-08-22,0.0,0.0,2013-08-22,2013,8,22
2013-08-23,0.0,0.0,2013-08-23,2013,8,23
2013-08-24,0.0,0.0,2013-08-24,2013,8,24
2013-08-25,0.0,0.0,2013-08-25,2013,8,25
2013-08-26,0.0,0.0,2013-08-26,2013,8,26
2013-08-27,0.0,0.0,2013-08-27,2013,8,27
2013-08-28,0.0,0.0,2013-08-28,2013,8,28
2013-08-29,0.0,0.0,2013-08-29,2013,8,29
2013-08-30,0.0,0.0,2013-08-30,2013,8,30
2013-08-31,0.0,0.0,2013-08-31,2013,8,31
2013-09-01,0.0,0.0,2013-09-01,2013,9,1
2013-09-02,0.0,0.0,2013-09-02,2013,9,2
2013-09-03,0.0,0.0,2013-09-03,2013,9,3
2013-09-04,0.0,0.0,2013-09-04,2013,9,4
2013-09-05,0.0,0.0,2013-09-05,2013,9,5
2013-09-06,0.0,0.0,2013-09-06,2013,9,6
2013-09-07,0.0,0.0,2013-09-07,2013,9,7
2013-09-08,0.0,0.0,2013-09-08,2013,9,8
2013-09-09,0.0,0.0,2013-09-09,2013,9,9
2013-09-10,0.0,0.0,2013-09-10,2013,9,10
2013-09-11,0.0,0.0,2013-09-11,2013,9,11
2013-09-12,0.0,0.0,2013-09-12,2013,9,12
2013-09-13,0.0,0.0,2013-09-13,2013,9,13
2013-09-14,0.0,0.0,2013-09-14,2013,9,14
2013-09-15,0.0,0.0,2013-09-15,2013,9,15
2013-09-16,0.0,0.0,2013-09-16,2013,9,16
2013-09-17,0.0,0.0,2013-09-17,2013,9,17
2013-09-18,0.0,0.0,2013-09-18,2013,9,18
2013-09-19,0.0,0.0,2013-09-19,2013,9,19
2013-09-20,0.0,0.0,2013-09-20,2013,9,20
2013-09-21,19.053071378153643,19.053071378153643,2013-09-21,2013,9,21
2013-09-22,0.0,0.0,2013-09-22,2013,9,22
2013-09-23,0.0,0.0,2013-09-23,2013,9,23
2013-09-24,0.0,0.0,2013-09-24,2013,9,24
2013-09-25,0.0,0.0,2013-09-25,2013,9,25
2013-09-26,0.0,0.0,2013-09-26,2013,9,26
2013-09-27,0.0,0.0,2013-09-27,2013,9,27
2013-09-28,0.0,0.0,2013-09-28,2013,9,28
2013-09-29,0.0,0.0,2013-09-29,2013,9,29
2013-09-30,0.0,0.0,2013-09-30,2013,9,30
2013-10-01,0.0,0.0,2013-10-01,2013,10,1
2013-10-02,0.0,0.0,2013-10-02,2013,10,2
2013-10-03,0.0,0.0,2013-10-03,2013,10,3
2013-10-04,0.0,0.0,2013-10-04,2013,10,4
2013-10-05,0.0,0.0,2013-10-05,2013,10,5
2013-10-06,0.0,0.0,2013-10-06,2013,10,6
2013-10-07,0.0,0.0,2013-10-07,2013,10,7
2013-10-08,0.0,0.0,2013-10-08,2013,10,8
2013-10-09,0.0,0.0,2013-10-09,2013,10,9
2013-10-10,0.0,0.0,2013-10-10,2013,10,10
2013-10-11,0.0,0.0,2013-10-11,2013,10,11
2013-10-12,0.0,0.0,2013-10-12,2013,10,12
2013-10-13,0.0,0.0,2013-10-13,2013,10,13
2013-10-14,0.0,0.0,2013-10-14,2013,10,14
2013-10-15,0.0,0.0,2013-10-15,2013,10,15
2013-10-16,0.0,0.0,2013-10-16,2013,10,16
2013-10-17,0.0,0.0,2013-10-17,2013,10,17
2013-10-18,0.0,0.0,2013-10-18,2013,10,18
2013-10-19,0.0,0.0,2013-10-19,2013,10,19
2013-10-20,0.0,0.0,2013-10-20,2013,10,20
2013-10-21,0.0,0.0,2013-10-21,2013,10,21
2013-10-22,0.0,0.0,2013-10-22,2013,10,22
2013-10-23,0.0,0.0,2013-10-23,2013,10,23
2013-10-24,0.0,0.0,2013-10-24,2013,10,24
2013-10-25,0.0,0.0,2013-10-25,2013,10,25
2013-10-26,0.0,0.0,2013-10-26,2013,10,26
2013-10-27,0.0,0.0,2013-10-27,2013,10,27
2013-10-28,0.0,0.0,2013-10-28,2013,10,28
2013-10-29,0.0,0.0,2013-10-29,2013,10,29
2013-10-30,0.0,0.0,2013-10-30,2013,10,30
2013-10-31,0.0,0.0,2013-10-31,2013,10,31
2013-11-01,0.0,0.0,2013-11-01,2013,11,1
2013-11-02,0.0,0.0,2013-11-02,2013,11,2
2013-11-03,0.0,0.0,2013-11-03,2013,11,3
2013-11-04,0.0,0.0,2013-11-04,2013,11,4
2013-11-05,0.0,0.0,2013-11-05,2013,11,5
2013-11-06,0.0,0.0,2013-11-06,2013,11,6
2013-11-07,0.0,0.0,2013-11-07,2013,11,7
2013-11-08,0.0,0.0,2013-11-08,2013,11,8
2013-11-09,0.0,0.0,2013-11-09,2013,11,9
2013-11-10,0.0,0.0,2013-11-10,2013,11,10
2013-11-11,0.0,0.0,2013-11-11,2013,11,11
2013-11-12,0.0,0.0,2013-11-12,2013,11,12
2013-11-13,0.0,0.0,2013-11-13,2013,11,13
2013-11-14,0.0,0.0,2013-11-14,2013,11,14
2013-11-15,0.0,0.0,2013-11-15,2013,11,15
2013-11-16,0.0,0.0,2013-11-16,2013,11,16
2013-11-17,0.0,0.0,2013-11-17,2013,11,17
2013-11-18,0.0,0.0,2013-11-18,2013,11,18
2013-11-19,0.4834289284878359,0.4834289284878359,2013-11-19,2013,11,19
2013-11-20,0.2566624691308075,0.2566624691308075,2013-11-20,2013,11,20
2013-11-21,4.5330927218615886e-08,4.5330927218615886e-08,2013-11-21,2013,11,21
2013-11-22,0.0,0.0,2013-11-22,2013,11,22
2013-11-23,0.0,0.0,2013-11-23,2013,11,23
2013-11-24,0.0,0.0,2013-11-24,2013,11,24
2013-11-25,0.0,0.0,2013-11-25,2013,11,25
2013-11-26,0.0,0.0,2013-11-26,2013,11,26
2013-11-27,0.0,0.0,2013-11-27,2013,11,27
2013-11-28,0.0,0.0,2013-11-28,2013,11,28
2013-11-29,0.0,0.0,2013-11-29,2013,11,29
2013-11-30,0.0,0.0,2013-11-30,2013,11,30
2013-12-01,0.0,0.0,2013-12-01,2013,12,1
2013-12-02,0.0,0.0,2013-12-02,2013,12,2
2013-12-03,0.0,0.0,2013-12-03,2013,12,3
2013-12-04,0.0,0.0,2013-12-04,2013,12,4
2013-12-05,0.0,0.0,2013-12-05,2013,12,5
2013-12-06,0.7133175560521895,0.7133175560521895,2013-12-06,2013,12,6
2013-12-07,0.01953826137423084,0.01953826137423084,2013-12-07,2013,12,7
2013-12-08,0.0,0.0,2013-12-08,2013,12,8
2013-12-09,0.0,0.0,2013-12-09,2013,12,9
2013-12-10,0.0,0.0,2013-12-10,2013,12,10
2013-12-11,0.0,0.0,2013-12-11,2013,12,11
2013-12-12,0.0,0.0,2013-12-12,2013,12,12
2013-12-13,0.0,0.0,2013-12-13,2013,12,13
2013-12-14,0.0,0.0,2013-12-14,2013,12,14
2013-12-15,0.0,0.0,2013-12-15,2013,12,15
2013-12-16,0.0,0.0,2013-12-16,2013,12,16
2013-12-17,0.0,0.0,2013-12-17,2013,12,17
2013-12-18,0.0,0.0,2013-12-18,2013,12,18
2013-12-19,0.0,0.0,2013-12-19,2013,12,19
2013-12-20,0.0,0.0,2013-12-20,2013,12,20
2013-12-21,0.0,0.0,2013-12-21,2013,12,21
2013-12-22,0.0,0.0,2013-12-22,2013,12,22
2013-12-23,0.0,0.0,2013-12-23,2013,12,23
2013-12-24,0.0,0.0,2013-12-24,2013,12,24
2013-12-25,0.0,0.0,2013-12-25,2013,12,25
2013-12-26,0.0,0.0,2013-12-26,2013,12,26
2013-12-27,0.0,0.0,2013-12-27,2013,12,27
2013-12-28,0.0,0.0,2013-12-28,2013,12,28
2013-12-29,0.0,0.0,2013-12-29,2013,12,29
2013-12-30,0.0,0.0,2013-12-30,2013,12,30
2013-12-31,0.0,0.0,2013-12-31,2013,12,31
2014-01-01,0.0,0.0,2014-01-01,2014,1,1
2014-01-02,0.0,0.0,2014-01-02,2014,1,2
2014-01-03,0.0,0.0,2014-01-03,2014,1,3
2014-01-04,0.0,0.0,2014-01-04,2014,1,4
2014-01-05,0.0,0.0,2014-01-05,2014,1,5
2014-01-06,0.0,0.0,2014-01-06,2014,1,6
